%tambon_id year business_proxy credit_proxy pca1 pca2 pca3 pca4 population
400505 1994 0.0120689655172414 1 142 65 50 4 580
400601 1986 0 0 181 84 117 9 832
400601 1988 0.00132450331125828 0 190 76 111 9 755
400601 1990 0.00235294117647059 0 201 109 98 13 850
400601 1992 0.00377358490566038 0 186 118 107 17 795
400601 1994 0.00469483568075117 0 146 79 56 5 639
400602 1986 0.00393313667649951 0 205 37 82 7 1017
400602 1988 0.00251046025104603 0 271 63 74 7 1195
400602 1990 0.00158730158730159 0 278 66 70 8 1260
400602 1992 0.00720288115246098 0 248 117 96 10 833
400602 1994 0.0138888888888889 0 242 83 117 31 864
400604 1986 0.0024140012070006 0 353 165 172 23 1657
400604 1988 0.00309597523219814 0 307 114 162 16 1292
400604 1990 0.00419463087248322 0 274 152 137 14 1192
400604 1992 0 0 128 68 82 8 567
400604 1994 0.00235478806907378 0 294 200 206 21 1274
400606 1986 0 0 83 30 31 5 560
400606 1988 0 0 101 10 18 1 608
400606 1990 0 0 125 32 68 3 610
400606 1992 0 0 202 98 99 7 772
400606 1994 0 0 147 70 79 8 668
400607 1986 0.000841042893187553 0 247 49 106 9 1189
400607 1988 0.00174520069808028 0 275 59 78 7 1146
400607 1990 0.00122699386503067 0 191 68 74 10 815
400607 1992 0.00158478605388273 1 157 97 86 10 631
400607 1994 0 0 171 82 69 11 803
400608 1986 0.00106382978723404 0 185 41 48 4 940
400608 1988 0 0 216 52 62 6 978
400608 1990 0 0 197 72 71 7 822
400608 1992 0 0 213 97 79 12 916
400608 1994 0.00123609394313968 0 206 116 102 9 809
400701 1986 0.014 0 220 86 75 15 1000
400701 1988 0.00202020202020202 0 222 77 96 9 990
400701 1990 0.00303643724696356 0 224 114 133 15 988
400701 1992 0.00318471337579618 1 234 191 160 28 1256
400701 1994 0.00575815738963532 1 243 216 154 23 1042
400702 1986 0.0154004106776181 1 227 141 140 36 974
400702 1988 0.0343680709534368 1 222 138 130 34 902
400702 1990 0.0266512166859791 1 238 171 155 45 863
400702 1992 0.00582072176949942 1 210 151 139 35 859
400702 1994 0.0070281124497992 1 246 209 179 54 996
400703 1986 0.0138121546961326 0 244 134 130 19 1086
400703 1988 0.00329308452250274 0 217 119 120 23 911
400703 1990 0.00214822771213749 0 233 125 136 24 931
400703 1992 0.004149377593361 1 180 116 129 26 723
400703 1994 0.00114678899082569 1 206 165 158 33 872
400704 1986 0.00824175824175824 1 165 53 56 15 728
400704 1988 0.00694444444444444 1 171 104 74 20 720
400704 1990 0.00283687943262411 1 176 105 91 23 705
400704 1992 0.00619834710743802 1 234 131 131 14 968
400704 1994 0.00852272727272727 1 178 111 128 34 704
400705 1986 0 0 180 61 110 19 774
400705 1988 0.00125 0 193 42 115 14 800
400705 1990 0.00967351874244256 0 198 59 87 13 827
400705 1992 0.00869565217391304 1 302 243 176 20 1380
400705 1994 0 1 212 110 94 11 904
400706 1986 0.000809061488673139 0 244 58 80 9 1236
400706 1988 0 1 272 74 107 11 1217
400706 1990 0.000725689404934688 1 283 84 112 14 1378
400706 1992 0.0021978021978022 1 236 141 211 38 910
400706 1994 0 1 307 250 186 26 1321
400707 1986 0 0 247 161 151 24 1092
400707 1988 0.000922509225092251 1 275 171 195 30 1084
400707 1990 0.000909918107370337 1 289 200 214 31 1099
400707 1992 0.0066815144766147 1 219 132 136 32 898
400707 1994 0.00309917355371901 1 248 175 218 39 968
400708 1986 0.00649350649350649 1 203 96 102 18 924
400708 1988 0.00317796610169492 1 216 118 112 20 944
400708 1990 0.00213219616204691 0 221 120 127 22 938
400708 1992 0.00263157894736842 0 269 204 217 37 1140
400708 1994 0.00717213114754098 1 241 147 152 33 976
400709 1986 0 0 227 122 110 18 910
400709 1988 0 0 234 146 124 23 971
400709 1990 0.00201207243460765 0 241 156 134 30 994
400709 1992 0.00207900207900208 1 214 164 133 31 962
400709 1994 0.0233690360272639 0 253 190 196 38 1027
400710 1986 0 1 198 94 150 34 923
400710 1988 0 0 201 117 137 34 934
400710 1990 0 1 239 169 131 53 1137
400710 1992 0 1 271 212 153 30 1077
400710 1994 0 1 210 153 114 39 976
400711 1986 0.00355555555555556 1 248 119 114 16 1125
400711 1988 0.0036068530207394 1 267 148 131 19 1109
400711 1990 0.00365965233302836 1 268 196 131 23 1093
400711 1992 0.00594353640416048 1 305 269 206 46 1346
400711 1994 0 0 275 243 194 29 1129
400801 1986 0.00202429149797571 0 228 73 94 9 988
400801 1988 0 0 236 95 144 12 991
400801 1990 0 1 174 84 113 14 707
400801 1992 0 0 141 97 98 17 545
400801 1994 0 0 142 109 123 11 541
400803 1986 0.00265486725663717 0 275 99 76 12 1130
400803 1988 0 0 261 135 163 16 1186
400803 1990 0 0 312 166 202 17 1278
400803 1992 0 0 184 132 141 22 749
400803 1994 0 0 183 162 128 20 732
400804 1986 0.00410958904109589 1 146 54 47 8 730
400804 1988 0.00141643059490085 0 173 74 49 9 706
400804 1990 0.00136054421768707 0 181 114 66 10 735
400804 1992 0.00933333333333333 1 242 182 81 11 750
400804 1994 0.00175131348511384 1 147 91 77 13 571
40102 1986 0.00149142431021626 0 64 68 22 7 1341
40102 1988 0.00352112676056338 0 66 96 28 7 1136
40102 1990 0.00969425801640567 0 131 124 95 13 1341
40102 1992 0.00116414435389988 0 100 117 46 9 859
40102 1994 0.00296296296296296 0 110 108 62 14 675
40103 1986 0.00345125107851596 0 92 82 64 11 1159
40103 1988 0.00401606425702811 0 86 123 75 14 996
40103 1990 0.00452488687782805 0 103 163 84 30 1105
40103 1992 0.00293542074363992 0 152 179 139 16 1022
40103 1994 0.00321199143468951 1 155 179 131 17 934
40104 1986 0.00167785234899329 0 62 47 35 6 596
40104 1988 0.00294117647058824 0 69 61 26 5 680
40104 1990 0.00453172205438067 0 92 87 44 7 662
40104 1992 0.00140845070422535 0 100 93 54 8 710
40104 1994 0.00458015267175573 0 108 90 54 8 655
40106 1986 0.0027378507871321 0 207 99 81 19 1461
40106 1988 0.0027906976744186 0 118 90 58 12 1075
40106 1990 0.00586510263929619 0 160 128 92 14 1023
40106 1992 0.00464684014869888 0 211 167 139 31 1076
40106 1994 0.00825309491059147 0 138 150 108 21 727
40107 1986 0.00582241630276565 0 135 67 33 8 1374
40107 1988 0.00273972602739726 0 149 86 34 8 1460
40107 1990 0.00200534759358289 0 204 155 67 10 1496
40107 1992 0.00532623169107856 0 224 192 71 10 1502
40107 1994 0.00239234449760766 0 183 147 74 13 1254
40108 1986 0.00309597523219814 1 80 53 32 6 646
40108 1988 0.00838926174496644 1 89 75 43 6 596
40108 1990 0.00127877237851662 0 131 112 65 12 782
40108 1992 0.00809716599190283 0 87 90 52 7 494
40108 1994 0.00925925925925926 1 104 99 72 11 540
40110 1986 0.0241691842900302 0 52 44 13 9 662
40110 1988 0.00492610837438424 0 39 53 13 6 1015
40110 1990 0.00759878419452888 0 29 79 26 8 658
40110 1992 0.00631911532385466 0 86 75 40 6 633
40110 1994 0.0072202166064982 1 61 88 46 9 554
40112 1986 0.0063626723223754 1 98 120 92 15 943
40112 1988 0.00773694390715667 1 122 123 85 14 1034
40112 1990 0.00177619893428064 1 249 191 191 25 1126
40112 1992 0.0062402496099844 0 130 153 110 20 1282
40112 1994 0.00407331975560081 1 186 184 118 17 982
40114 1986 0.0061652281134402 0 46 37 31 7 811
40114 1988 0.00609756097560976 0 51 42 33 6 820
40114 1990 0.0100430416068867 0 76 72 58 8 697
40114 1992 0.00113765642775882 0 107 72 59 8 879
40114 1994 0.00449775112443778 0 94 98 70 10 667
40115 1986 0.00110253583241455 0 62 48 25 5 907
40115 1988 0.00346020761245675 0 65 55 17 4 867
40115 1990 0.00138504155124654 0 93 62 28 5 722
40115 1992 0.00295420974889217 0 94 58 45 6 677
40115 1994 0.00477326968973747 0 105 84 64 10 838
40116 1986 0.00445765230312036 0 46 46 24 6 673
40116 1988 0.0065359477124183 0 62 57 23 5 612
40116 1990 0.00654664484451719 0 75 78 31 7 611
40116 1992 0.00373831775700935 0 67 81 46 8 535
40116 1994 0.00355239786856128 0 86 79 51 11 563
40117 1986 0.00428449014567267 0 80 76 43 9 1167
40117 1988 0.00484966052376334 0 85 80 35 7 1031
40117 1990 0.0041407867494824 1 124 99 32 7 966
40117 1992 0.00104602510460251 0 128 124 74 11 956
40117 1994 0.00228571428571429 0 149 132 85 12 875
40118 1986 0.00414364640883978 0 46 44 22 6 724
40118 1988 0.00282885431400283 1 46 41 20 6 707
40118 1990 0.00840336134453781 0 66 56 37 6 595
40118 1992 0.00718132854578097 0 85 100 36 7 557
40118 1994 0.00657894736842105 0 100 103 40 8 608
40119 1986 0.012909632571996 0 150 86 56 10 1007
40119 1988 0.00759493670886076 0 127 90 63 8 790
40119 1990 0.00284090909090909 0 115 88 88 9 704
40119 1992 0.00397877984084881 0 128 117 96 11 754
40119 1994 0.0014903129657228 0 125 123 107 11 671
40120 1986 0.00297176820208024 0 26 34 12 3 673
40120 1988 0.00309119010819165 0 42 62 13 3 647
40120 1990 0.00350877192982456 1 56 49 16 4 570
40120 1992 0.00236406619385343 0 62 75 22 4 423
40120 1994 0.00389105058365759 0 95 82 28 7 514
40121 1986 0.00197433366238894 0 78 23 69 6 1013
40121 1988 0.003584229390681 0 81 47 35 7 837
40121 1990 0.00176056338028169 0 64 66 16 4 568
40121 1992 0.0023696682464455 0 66 73 20 5 422
40121 1994 0 0 79 85 30 6 424
40201 1986 0.00441014332965821 0 132 86 56 4 907
40201 1988 0.00254452926208651 1 111 68 44 4 786
40201 1990 0.00245098039215686 1 134 106 54 7 816
40201 1992 0.00638977635782748 0 125 118 94 6 626
40201 1994 0.00141242937853107 1 169 141 106 6 708
40202 1986 0.00340715502555366 1 44 33 20 8 587
40202 1988 0.00573613766730402 0 44 53 25 5 523
40202 1990 0.00412371134020619 0 77 51 30 6 485
40202 1992 0 0 81 53 40 8 460
40202 1994 0 1 75 57 42 8 399
40203 1986 0.00814111261872456 0 99 45 17 7 737
40203 1988 0.00956284153005465 1 118 59 30 7 732
40203 1990 0.00446428571428571 1 95 100 56 11 672
40203 1992 0.00301204819277108 1 107 112 52 12 664
40203 1994 0.00702576112412178 1 97 119 53 14 427
40204 1986 0.00211416490486258 0 56 47 19 4 946
40204 1988 0 0 80 41 20 4 990
40204 1990 0.00103734439834025 0 95 125 43 4 964
40204 1992 0 1 125 126 44 4 881
40204 1994 0.00749063670411985 0 146 114 80 7 801
40205 1986 0.00118203309692671 1 29 39 26 6 846
40205 1988 0.00119189511323004 1 23 68 27 6 839
40205 1990 0.00242130750605327 0 72 79 27 7 826
40205 1992 0.00356718192627824 1 123 94 44 8 841
40205 1994 0.00372670807453416 1 120 116 64 9 805
40207 1986 0 1 85 39 42 6 630
40207 1988 0.00410677618069815 1 63 36 18 3 487
40207 1990 0.0135746606334842 1 110 80 36 9 663
40207 1992 0.00522648083623693 0 101 95 40 6 574
40207 1994 0.00635593220338983 0 89 112 33 5 472
40208 1986 0.00344234079173838 0 21 43 29 2 581
40208 1988 0.00350262697022767 0 22 54 30 3 571
40208 1990 0.00437636761487965 1 40 71 44 3 457
40208 1992 0.00274725274725275 1 65 93 64 6 728
40208 1994 0.00300751879699248 0 73 80 61 7 665
40210 1986 0.00228310502283105 0 56 32 21 3 876
40210 1988 0.00681818181818182 1 66 52 25 4 880
40210 1990 0.00235294117647059 1 97 79 35 3 850
40210 1992 0.00213903743315508 0 109 107 51 3 935
40210 1994 0.00148809523809524 0 130 123 49 4 672
40211 1986 0.00170940170940171 1 25 39 25 6 1170
40211 1988 0.00328947368421053 0 53 42 15 4 1216
40211 1990 0.00235849056603774 0 68 56 22 4 848
40211 1992 0.00239234449760766 0 104 101 22 4 836
40211 1994 0.00421940928270042 0 123 101 31 5 711
40212 1986 0.00282087447108604 0 55 45 20 3 709
40212 1988 0.00277392510402219 0 51 51 20 2 721
40212 1990 0.0015552099533437 0 63 65 28 2 643
40212 1992 0.00151057401812689 0 81 75 29 2 662
40212 1994 0.00169779286926995 0 103 72 27 3 589
40213 1986 0.00213219616204691 0 28 31 22 4 469
40213 1988 0.00191570881226054 1 38 46 32 4 522
40213 1990 0.00223214285714286 1 46 68 37 5 448
40213 1992 0.00240384615384615 1 67 88 50 5 416
40213 1994 0.010443864229765 1 57 80 47 7 383
40301 1986 0.0116279069767442 0 74 63 34 11 774
40301 1988 0.00441176470588235 1 89 67 19 4 680
40301 1990 0.00868306801736614 1 138 88 37 8 691
40301 1992 0.0106221547799697 1 145 147 104 11 659
40301 1994 0.0209339774557166 1 148 147 96 14 621
40302 1986 0.00389105058365759 1 63 49 24 4 514
40302 1988 0.00584795321637427 0 63 58 40 5 513
40302 1990 0.00568181818181818 1 88 62 46 6 528
40302 1992 0.00733496332518337 1 84 79 51 7 409
40302 1994 0.0329113924050633 0 85 79 60 10 395
40303 1986 0 1 66 48 34 5 616
40303 1988 0.00487012987012987 1 71 54 36 5 616
40303 1990 0.00202020202020202 1 84 57 44 5 495
40303 1992 0.0022271714922049 1 88 65 40 5 449
40303 1994 0.00618556701030928 1 88 79 56 5 485
40304 1986 0.00337837837837838 0 72 58 59 8 888
40304 1988 0.00307692307692308 1 77 86 80 10 975
40304 1990 0.00297914597815293 1 87 110 88 16 1007
40304 1992 0.00204708290685773 1 113 119 97 18 977
40304 1994 0.00393700787401575 1 109 145 105 14 762
40305 1986 0.0060882800608828 0 44 32 24 3 657
40305 1988 0.00296296296296296 0 48 45 36 3 675
40305 1990 0.00412654745529574 0 65 64 33 4 727
40305 1992 0.00332225913621262 0 102 96 40 5 602
40305 1994 0.00480769230769231 1 115 111 70 14 624
40306 1986 0.00142857142857143 1 38 48 30 6 700
40306 1988 0.00272851296043656 1 52 49 35 6 733
40306 1990 0.00416088765603329 0 97 67 34 7 721
40306 1992 0.0056710775047259 0 105 79 72 8 529
40306 1994 0.00346020761245675 1 98 107 73 11 578
40307 1986 0.00158730158730159 0 43 29 16 3 630
40307 1988 0.00216450216450216 0 51 37 22 3 462
40307 1990 0.00381679389312977 0 81 57 36 2 524
40307 1992 0.00213219616204691 1 97 80 24 3 469
40307 1994 0.00184162062615101 1 102 80 41 6 543
40308 1986 0 1 46 50 34 5 524
40308 1988 0.00201207243460765 1 38 53 44 4 497
40308 1990 0.00193423597678917 0 68 75 60 6 517
40308 1992 0 1 80 92 74 7 454
40308 1994 0.00688073394495413 1 86 106 76 9 436
40316 1986 0.00420757363253857 1 46 24 19 5 713
40316 1988 0.0033167495854063 0 58 36 22 5 603
40316 1990 0.00543478260869565 1 86 148 35 3 552
40316 1992 0.00407331975560081 1 78 75 40 5 491
40316 1994 0.00566037735849057 1 98 89 43 5 530
40317 1986 0 0 16 16 5 2 360
40317 1988 0 0 12 22 15 2 526
40317 1990 0 0 40 47 17 1 523
40317 1992 0 0 47 28 31 2 612
40317 1994 0 1 40 77 43 3 389
40401 1986 0.00348432055749129 0 54 149 62 12 1435
40401 1988 0.0203651685393258 1 133 183 57 9 1424
40401 1990 0.0131048387096774 0 128 151 57 11 992
40401 1992 0.0184824902723735 1 165 163 87 18 1028
40401 1994 0.0194174757281553 1 196 152 81 19 927
40402 1986 0 0 10 26 15 6 478
40402 1988 0.00232018561484919 0 15 38 15 4 431
40402 1990 0.00202839756592292 0 40 39 19 5 493
40402 1992 0.00533333333333333 0 40 54 28 5 375
40402 1994 0.00246913580246914 0 60 57 33 6 405
40403 1986 0.00284090909090909 0 21 18 12 4 352
40403 1988 0.008 0 31 37 12 3 375
40403 1990 0.010230179028133 1 38 43 16 2 391
40403 1992 0.0056657223796034 1 49 52 20 2 353
40403 1994 0.00265957446808511 0 68 60 22 4 376
40405 1986 0.0043731778425656 0 37 17 16 3 686
40405 1988 0.0029585798816568 0 48 46 21 4 676
40405 1990 0.012326656394453 0 76 64 31 3 649
40405 1992 0.0097799511002445 0 52 48 29 3 409
40405 1994 0.0112107623318386 1 65 66 37 6 446
40407 1986 0.00779727095516569 0 22 16 8 2 513
40407 1988 0.00763358778625954 0 36 23 14 1 524
40407 1990 0.00341296928327645 0 57 36 21 2 586
40407 1992 0.0037243947858473 0 69 48 27 3 537
40407 1994 0.0066815144766147 1 81 60 37 4 449
40408 1986 0.00240963855421687 0 16 27 17 3 415
40408 1988 0.00216450216450216 0 23 32 15 2 462
40408 1990 0.00202839756592292 0 50 49 16 2 493
40408 1992 0.00211416490486258 0 69 46 25 3 473
40408 1994 0.00389105058365759 0 76 62 31 4 514
40409 1986 0.00236406619385343 0 17 12 13 1 423
40409 1988 0.00223713646532438 0 24 22 12 1 447
40409 1990 0.0020746887966805 0 38 36 16 1 482
40409 1992 0 0 61 52 26 1 484
40409 1994 0.00218818380743982 0 68 72 34 2 457
40410 1986 0.0169491525423729 0 51 39 24 9 472
40410 1988 0.0182724252491694 1 73 59 25 10 602
40410 1990 0.011400651465798 1 98 71 27 11 614
40410 1992 0.0159857904085258 0 95 92 52 11 563
40410 1994 0.0338345864661654 1 107 96 64 14 532
40411 1986 0.0012987012987013 0 62 77 17 4 770
40411 1988 0.0072992700729927 1 104 104 38 7 959
40411 1990 0.00835073068893528 1 72 92 63 5 958
40411 1992 0.00677966101694915 0 78 71 59 5 590
40411 1994 0.00592592592592593 1 117 84 92 8 675
40501 1986 0.00506329113924051 0 33 46 13 2 395
40501 1988 0.00357142857142857 0 42 43 17 2 560
40501 1990 0.00404858299595142 0 104 190 45 3 741
40501 1992 0 1 85 68 61 2 588
40501 1994 0.00363636363636364 0 108 80 61 6 550
40502 1986 0.00388349514563107 1 23 36 20 5 515
40502 1988 0.00714285714285714 1 42 39 22 5 560
40502 1990 0.00353356890459364 0 76 84 26 5 566
40502 1992 0 1 79 196 31 7 548
40502 1994 0 0 120 121 44 7 559
40503 1986 0.0015600624024961 0 55 34 17 4 641
40503 1988 0.00159235668789809 0 55 46 20 3 628
40503 1990 0.0120300751879699 0 96 83 23 5 665
40503 1992 0.00293685756240822 0 87 81 27 5 681
40503 1994 0.00297619047619048 0 134 117 51 6 672
40504 1986 0.00459418070444104 0 53 70 24 6 653
40504 1988 0.00286123032904149 0 77 86 26 4 699
40504 1990 0.0030441400304414 0 107 100 33 5 657
40504 1992 0.00161290322580645 0 119 108 39 5 620
40504 1994 0.00157232704402516 0 140 109 65 8 636
40505 1986 0.00311526479750779 1 43 46 14 6 642
40505 1988 0.00718132854578097 0 65 49 20 5 557
40505 1990 0.0146412884333821 0 122 71 34 8 683
40505 1992 0.0017825311942959 0 108 68 27 7 561
40505 1994 0.00573065902578797 0 131 94 50 18 698
40506 1986 0 0 91 42 22 5 796
40506 1988 0 0 133 60 28 5 830
40506 1990 0.00229357798165138 0 125 77 51 11 872
40506 1992 0 0 120 66 49 6 750
40506 1994 0.00782268578878748 0 166 147 64 8 767
40507 1986 0.00127388535031847 0 71 42 11 2 785
40507 1988 0.00131578947368421 0 66 58 19 2 760
40507 1990 0.00115473441108545 0 122 104 26 2 866
40507 1992 0.0012853470437018 0 126 113 56 5 778
40507 1994 0.00311526479750779 0 118 114 70 4 642
40601 1986 0.00393700787401575 0 102 75 35 5 1270
40601 1988 0.00275229357798165 0 129 92 53 9 1090
40601 1990 0.00348432055749129 0 200 133 55 8 1148
40601 1992 0.00923593618807725 0 193 149 90 10 1191
40601 1994 0.000803858520900322 1 245 139 57 16 1244
40602 1986 0.000907441016333938 0 64 40 17 4 1102
40602 1988 0.0048030739673391 0 66 54 25 4 1041
40602 1990 0.00311850311850312 0 124 98 29 5 962
40602 1992 0.00476190476190476 0 97 89 38 5 630
40602 1994 0.00535475234270415 0 127 84 34 7 747
40603 1986 0.0195804195804196 0 150 104 32 16 1430
40603 1988 0.0127478753541076 1 157 65 38 11 1412
40603 1990 0.00592495062541146 0 245 153 83 9 1519
40603 1992 0.0168067226890756 0 218 146 53 12 1309
40603 1994 0.0391566265060241 0 242 144 71 15 1328
40701 1986 0.00313971742543171 0 73 34 33 4 637
40701 1988 0.0050251256281407 0 82 77 30 5 597
40701 1990 0.00844594594594595 1 85 82 38 6 592
40701 1992 0.00583657587548638 1 102 71 42 6 514
40701 1994 0.00388349514563107 1 96 82 26 10 515
40703 1986 0.0027359781121751 0 28 36 17 6 731
40703 1988 0.0034965034965035 0 32 38 17 3 572
40703 1990 0.00503355704697987 1 53 49 21 3 596
40703 1992 0.00693240901213172 0 86 55 23 4 577
40703 1994 0.0082135523613963 1 69 67 34 3 487
40704 1986 0.00448430493273543 0 23 13 16 3 446
40704 1988 0.00512820512820513 0 32 25 18 3 390
40704 1990 0.00284090909090909 0 60 47 19 3 352
40704 1992 0.00578034682080925 0 60 62 26 3 346
40704 1994 0.0118694362017804 0 66 69 33 4 337
40705 1986 0.00261096605744125 0 49 24 18 2 766
40705 1988 0.0037359900373599 0 72 45 17 3 803
40705 1990 0.00372670807453416 0 122 74 31 2 805
40705 1992 0.0017825311942959 0 136 66 40 3 561
40705 1994 0.0056980056980057 0 132 116 42 5 702
40707 1986 0.00425531914893617 0 48 40 15 4 705
40707 1988 0.00262123197903014 0 71 46 15 3 763
40707 1990 0.00498753117206983 0 96 66 20 3 802
40707 1992 0.00714285714285714 0 99 80 42 4 560
40707 1994 0.00644122383252818 0 123 83 45 5 621
410104 1986 0.00869565217391304 0 70 70 82 12 805
410104 1988 0.010989010989011 0 111 89 87 14 637
410104 1990 0.0117647058823529 0 129 109 131 16 765
410104 1992 0.00972053462940462 0 143 129 165 21 823
410104 1994 0.0104046242774566 0 151 140 172 29 865
410105 1986 0.00390625 0 73 72 83 6 512
410105 1988 0.011070110701107 0 104 80 95 17 542
410105 1990 0.0116279069767442 0 156 132 156 20 688
410105 1992 0.0116472545757072 1 135 125 104 22 601
410105 1994 0.0129411764705882 0 210 215 198 28 850
410106 1986 0.00992829564258136 0 216 247 339 55 1813
410106 1988 0.0103711790393013 0 273 274 298 51 1832
410106 1990 0.00751173708920188 0 527 415 486 57 2130
410106 1992 0.0308903694730466 0 599 476 515 85 1651
410106 1994 0.0158119658119658 0 633 654 987 92 2340
410107 1986 0.00609756097560976 0 109 92 135 12 984
410107 1988 0.00958466453674121 0 174 149 157 10 939
410107 1990 0.0076555023923445 0 201 155 189 15 1045
410107 1992 0.0120643431635389 0 162 159 167 24 746
